date,meta,sfd
2020-09-03,Control,2.153433559877029
2020-09-03,Irrigation,6.717984740822721
2020-09-03,Irrigation Stop,3.7938576890476474
2020-09-04,Control,2.1322378749868993
2020-09-04,Irrigation,6.757314071909986
2020-09-04,Irrigation Stop,4.0623282963339715
2020-09-05,Control,2.236357615008443
2020-09-05,Irrigation,6.767408985329917
2020-09-05,Irrigation Stop,4.095636662330214
2020-09-06,Control,2.2344931654525078
2020-09-06,Irrigation,5.746761401534451
2020-09-06,Irrigation Stop,3.166305332848774
2020-09-07,Control,2.3305978226036452
2020-09-07,Irrigation,6.443437057308968
2020-09-07,Irrigation Stop,3.528827929787969
2020-09-08,Control,2.2914125272153774
2020-09-08,Irrigation,6.475000829025501
2020-09-08,Irrigation Stop,3.672022985574117
2020-09-09,Control,2.0776433769081857
2020-09-09,Irrigation,6.911579349826438
2020-09-09,Irrigation Stop,3.589524087678441
2020-09-10,Control,1.890085584917143
2020-09-10,Irrigation,6.469569822875501
2020-09-10,Irrigation Stop,3.3425634539330207
2020-09-11,Control,1.7187073873303258
2020-09-11,Irrigation,5.895925876389366
2020-09-11,Irrigation Stop,2.8565476282884714
2020-09-12,Control,1.9693973121846615
2020-09-12,Irrigation,6.565297076246311
2020-09-12,Irrigation Stop,3.0694777428799815
2020-09-13,Control,1.9121294650293108
2020-09-13,Irrigation,6.252170594549978
2020-09-13,Irrigation Stop,2.8169681546643286
2020-09-14,Control,1.8941972474537019
2020-09-14,Irrigation,6.692516206114931
2020-09-14,Irrigation Stop,2.6299074922284866
2020-09-15,Control,1.7214074737255283
2020-09-15,Irrigation,7.029197089776329
2020-09-15,Irrigation Stop,2.4817711307394705
2020-09-16,Control,1.6487600678098704
2020-09-16,Irrigation,5.927842408630111
2020-09-16,Irrigation Stop,2.122209798493811
2020-09-17,Control,1.7261832158323678
2020-09-17,Irrigation,6.1687430417215134
2020-09-17,Irrigation Stop,2.0446779859816124
2020-09-18,Control,1.6018886104707883
2020-09-18,Irrigation,6.195300505887084
2020-09-18,Irrigation Stop,1.9596067940391895
2020-09-19,Control,0.8478097044884702
2020-09-19,Irrigation,3.777678008097726
2020-09-19,Irrigation Stop,0.5825272437491381
2020-09-20,Control,1.4270125250070214
2020-09-20,Irrigation,6.1617481336611215
2020-09-20,Irrigation Stop,1.6675774400709131
2020-09-21,Control,1.0713028562242757
2020-09-21,Irrigation,4.886583784893744
2020-09-21,Irrigation Stop,0.8689276290837882
2020-09-22,Control,1.2008316029442012
2020-09-22,Irrigation,5.142285006617707
2020-09-22,Irrigation Stop,1.3226831322863217
2020-09-23,Control,0.8939563931233823
2020-09-23,Irrigation,4.073559910304138
2020-09-23,Irrigation Stop,0.8753825830202961
2020-09-24,Control,0.7940523496496449
2020-09-24,Irrigation,4.204600322483142
2020-09-24,Irrigation Stop,0.8972217976019143
2020-09-25,Control,1.9339904236051888
2020-09-25,Irrigation,1.4743731845039274
2020-09-25,Irrigation Stop,0.5377899919117943
2020-09-26,Control,2.501649828426058
2020-09-26,Irrigation,3.977679837158665
2020-09-26,Irrigation Stop,2.0749159286748173
2020-09-27,Control,1.3505905554166486
2020-09-27,Irrigation,4.769002126650513
2020-09-27,Irrigation Stop,2.5650387205171086
2020-09-28,Control,1.288597332933015
2020-09-28,Irrigation,5.294298119596256
2020-09-28,Irrigation Stop,2.5708324874067814
2020-09-29,Control,0.5622545967906029
2020-09-29,Irrigation,1.2490952913793727
2020-09-29,Irrigation Stop,0.77569921889023985
2020-09-30,Control,1.6570987489403441
2020-09-30,Irrigation,4.335707444057424
2020-09-30,Irrigation Stop,2.096478601733525
2020-10-01,Control,1.2899270132073941
2020-10-01,Irrigation,3.2872263351357964
2020-10-01,Irrigation Stop,1.3116283621319196
2020-10-02,Control,1.9920308109281983
2020-10-02,Irrigation,4.334751010970077
2020-10-02,Irrigation Stop,1.5089877929521174
2020-10-03,Control,3.5585256231043623
2020-10-03,Irrigation,3.7229261173905486
2020-10-03,Irrigation Stop,2.2731728838816103
2020-10-04,Control,2.5379960192616524
2020-10-04,Irrigation,5.115315018225633
2020-10-04,Irrigation Stop,2.9114007047109904
2020-10-05,Control,1.0300309503968108
2020-10-05,Irrigation,1.932025427855166
2020-10-05,Irrigation Stop,1.1595573960947365
2020-10-06,Control,0.5999668717782277
2020-10-06,Irrigation,0.7176743572359374
2020-10-06,Irrigation Stop,0.5724329218627314
2020-10-07,Control,2.106336740707949
2020-10-07,Irrigation,3.893089304786021
2020-10-07,Irrigation Stop,2.6543868501565577
2020-10-08,Control,2.509729579858214
2020-10-08,Irrigation,3.951568063412966
2020-10-08,Irrigation Stop,2.6440964286855992
2020-10-09,Control,1.5799766224498748
2020-10-09,Irrigation,2.716969966508998
2020-10-09,Irrigation Stop,1.7542286057428447
2020-10-10,Control,0.5288399754060017
2020-10-10,Irrigation,0.2750472256103822
2020-10-10,Irrigation Stop,0.2561145841412201
2020-10-11,Control,2.31953730940683
2020-10-11,Irrigation,3.9894573113121727
2020-10-11,Irrigation Stop,2.732053791570565
2020-10-12,Control,2.572828117488331
2020-10-12,Irrigation,3.8909264371201595
2020-10-12,Irrigation Stop,2.694229274439605
2020-10-13,Control,1.807807941150098
2020-10-13,Irrigation,3.087779478184024
2020-10-13,Irrigation Stop,2.1104605703477084
2020-10-14,Control,1.5526675402773793
2020-10-14,Irrigation,2.6957612595585116
2020-10-14,Irrigation Stop,1.798311593579061
2020-10-15,Control,0.3909578777673967
2020-10-15,Irrigation,0.4755258406721343
2020-10-15,Irrigation Stop,0.2807751800699442
2020-10-16,Control,1.0361715108542253
2020-10-16,Irrigation,2.218964212482068
2020-10-16,Irrigation Stop,1.5493075364800948
2020-10-17,Control,1.5123086023889816
2020-10-17,Irrigation,2.895770085890553
2020-10-17,Irrigation Stop,1.7955068347141345
2020-10-18,Control,1.3947654944653225
2020-10-18,Irrigation,3.328214716137892
2020-10-18,Irrigation Stop,1.5430804768791517
2020-10-19,Control,1.7243608778837067
2020-10-19,Irrigation,3.0978688230345006
2020-10-19,Irrigation Stop,1.6748917534409797
2020-10-20,Control,1.6068196496168001
2020-10-20,Irrigation,5.5950691536516866
2020-10-20,Irrigation Stop,2.5222434224205896
2020-10-21,Control,2.2779203469517033
2020-10-21,Irrigation,5.274656421322579
2020-10-21,Irrigation Stop,2.8617773917206737
2020-10-22,Control,1.7545599646311916
2020-10-22,Irrigation,2.96080785117465
2020-10-22,Irrigation Stop,1.6427392511232435
2020-10-23,Control,0.5034073682583216
2020-10-23,Irrigation,0.3829422502546356
2020-10-23,Irrigation Stop,0.28856317397300973
2020-10-24,Control,1.5161149325363472
2020-10-24,Irrigation,1.2846692385240868
2020-10-24,Irrigation Stop,0.6504662206094333
2020-10-25,Control,2.2013604196445327
2020-10-25,Irrigation,3.563657622635018
2020-10-25,Irrigation Stop,1.9704901195212523
2020-10-26,Control,1.4533315557558706
2020-10-26,Irrigation,0.9982072534319146
2020-10-26,Irrigation Stop,0.6324635690297149
2020-10-27,Control,1.7634346294831027
2020-10-27,Irrigation,1.823900770285862
2020-10-27,Irrigation Stop,1.4389317229989733
2020-10-28,Control,1.3622684286234998
2020-10-28,Irrigation,2.485712945851853
2020-10-28,Irrigation Stop,1.6350102087886718
2020-10-29,Control,0.3517509081775469
2020-10-29,Irrigation,1.3837444031506234
2020-10-29,Irrigation Stop,0.7432395506059917
2020-10-30,Control,0.7378676489673586
2020-10-30,Irrigation,1.503155596994954
2020-10-30,Irrigation Stop,0.9269018822211238
2020-10-31,Control,1.691034451505937
2020-10-31,Irrigation,2.820646321900582
2020-10-31,Irrigation Stop,1.6352681403554081
2020-11-01,Control,1.0188214121442538
2020-11-01,Irrigation,2.6039763524569923
2020-11-01,Irrigation Stop,1.5195053502864582
2020-11-02,Control,0.9712562483337527
2020-11-02,Irrigation,3.125106468924289
2020-11-02,Irrigation Stop,1.501204870468956
2020-11-03,Control,0.998707576006435
2020-11-03,Irrigation,1.5874851191019748
2020-11-03,Irrigation Stop,0.8591868079333294
2020-11-04,Control,0.887628717843511
2020-11-04,Irrigation,1.1263249577112924
2020-11-04,Irrigation Stop,0.6826716583591259
2020-11-05,Control,0.5396002388030485
2020-11-05,Irrigation,1.2087141062211242
2020-11-05,Irrigation Stop,0.7951122511816172
2020-11-06,Control,1.0570431289124183
2020-11-06,Irrigation,1.0630384980714611
2020-11-06,Irrigation Stop,0.7133730639409366
2020-11-07,Control,1.3039542518486944
2020-11-07,Irrigation,2.160362587803297
2020-11-07,Irrigation Stop,1.4137357320920914
2020-11-08,Control,1.0843834937202583
2020-11-08,Irrigation,2.361128210585143
2020-11-08,Irrigation Stop,1.5545647328579384
2020-11-09,Control,0.7370628926586889
2020-11-09,Irrigation,1.0462127120598235
2020-11-09,Irrigation Stop,0.5790969778814381
2020-11-10,Control,0.709884970251659
2020-11-10,Irrigation,1.0682957110417184
2020-11-10,Irrigation Stop,0.7459606575121905
2020-11-11,Control,0.827961653289646
2020-11-11,Irrigation,0.6684908372952537
2020-11-11,Irrigation Stop,0.6833071907795363
2020-11-12,Control,0.7267637314551095
2020-11-12,Irrigation,1.03838188923565
2020-11-12,Irrigation Stop,0.8349095816101271
2020-11-13,Control,0.8131542733804383
2020-11-13,Irrigation,1.3087817604871792
2020-11-13,Irrigation Stop,0.9180701664840809
2020-11-14,Control,0.7931949431932556
2020-11-14,Irrigation,1.295276120613981
2020-11-14,Irrigation Stop,0.9502003854074966
2020-11-15,Control,0.8680377343671437
2020-11-15,Irrigation,1.8543312528568248
2020-11-15,Irrigation Stop,1.1936405390998956
2020-11-16,Irrigation,1.1164941640218824
2020-11-16,Irrigation Stop,0.7250486248061199
2020-11-17,Irrigation,0.7029088932147759
2020-11-17,Irrigation Stop,0.603304852497961
2020-11-18,Irrigation,1.1983974408161386
2020-11-18,Irrigation Stop,0.9123651356896052
2020-11-19,Irrigation,1.2835497356342649
2020-11-19,Irrigation Stop,0.7857751698994542
2020-11-20,Irrigation,1.2083757327243605
2020-11-20,Irrigation Stop,0.7564284716293078
2020-11-21,Irrigation,0.6236503427464091
2020-11-21,Irrigation Stop,0.9305966358764859
2020-11-22,Irrigation,1.0777476540250779
2020-11-22,Irrigation Stop,1.2468097815330146
2020-11-23,Irrigation,0.5936553470856702
2020-11-23,Irrigation Stop,0.8089355045021827
2020-11-24,Irrigation,0.472431913416016
2020-11-24,Irrigation Stop,0.5026611588310312
2020-11-25,Irrigation,0.29279440159392267
2020-11-25,Irrigation Stop,0.2858828352447019
2020-11-26,Irrigation,0.6729754099094896
2020-11-26,Irrigation Stop,0.6630242663481889
2020-11-27,Irrigation,0.738285457188022
2020-11-27,Irrigation Stop,0.6328677483960974
2020-11-28,Irrigation,0.4959596297045912
2020-11-28,Irrigation Stop,0.4348417792083311
2020-11-29,Irrigation,0.5164814446583813
2020-11-29,Irrigation Stop,0.6286696903220885
2020-11-30,Irrigation,0.30391318017406926
2020-11-30,Irrigation Stop,0.33047124595232813
2020-12-01,Irrigation,0.36746281785850077
2020-12-01,Irrigation Stop,0.49002960817437946
2020-12-02,Irrigation,0.3835607371382877
2020-12-02,Irrigation Stop,0.8310427714278878
2020-12-03,Irrigation,0.6547486764111776
2021-02-14,Control,0.5000389165493875
2021-02-15,Control,0.5893335651995771
2021-02-16,Control,0.49237654082857685
2021-02-17,Control,0.7833608945462854
2021-02-18,Control,0.9033809004578132
2021-02-18,Irrigation Stop,1.5959851164013465
2021-02-19,Control,1.486513892530716
2021-02-19,Irrigation Stop,2.1203907645926643
2021-02-20,Control,1.6848501479327653
2021-02-20,Irrigation,2.426421315846252
2021-02-20,Irrigation Stop,2.4441157811775502
2021-02-21,Control,1.7859945180539207
2021-02-21,Irrigation,2.725084519758959
2021-02-21,Irrigation Stop,2.781248085313953
2021-02-22,Control,2.02499079003102
2021-02-22,Irrigation,2.8734687124147174
2021-02-22,Irrigation Stop,1.9197958082732283
2021-02-23,Control,1.4993966011135162
2021-02-23,Irrigation,2.709948159956471
2021-02-23,Irrigation Stop,1.7720462469994134
2021-02-24,Control,1.691309766588637
2021-02-24,Irrigation,3.147297897333607
2021-02-24,Irrigation Stop,2.1868895869176455
2021-02-25,Control,1.659703234615932
2021-02-25,Irrigation,3.0873595554726045
2021-02-25,Irrigation Stop,2.2073754622577355
2021-02-26,Control,1.6304972717354764
2021-02-26,Irrigation,3.207033358001165
2021-02-26,Irrigation Stop,2.2049890889002395
2021-02-27,Control,1.7971949743922466
2021-02-27,Irrigation,2.6897061254216883
2021-02-27,Irrigation Stop,2.030492911619751
2021-02-28,Control,1.9704216765389533
2021-02-28,Irrigation,2.8469259175283845
2021-02-28,Irrigation Stop,2.180510533808711
2021-03-01,Control,1.7461820832813275
2021-03-01,Irrigation,3.085257756887919
2021-03-01,Irrigation Stop,2.3116180515533777
2021-03-02,Control,1.4827548863428914
2021-03-02,Irrigation,3.3976708255743824
2021-03-02,Irrigation Stop,2.4097515704615504
2021-03-03,Control,1.1861102089991267
2021-03-03,Irrigation,2.9983884585003
2021-03-03,Irrigation Stop,1.8823394538263578
2021-03-04,Control,1.5977965997678132
2021-03-04,Irrigation,3.9086205952402815
2021-03-04,Irrigation Stop,2.641613234787836
2021-03-05,Control,1.5500837783469574
2021-03-05,Irrigation,3.4860085786922763
2021-03-05,Irrigation Stop,2.444830853562111
2021-03-06,Control,1.916096062838365
2021-03-06,Irrigation,3.122199812094821
2021-03-06,Irrigation Stop,2.4809929731801
2021-03-07,Control,1.6166749209157028
2021-03-07,Irrigation,3.280746298769152
2021-03-07,Irrigation Stop,2.38008803207325
2021-03-08,Control,1.5239769019876395
2021-03-08,Irrigation,2.595468943523981
2021-03-08,Irrigation Stop,1.8004998581291365
2021-03-09,Control,1.2513265039598513
2021-03-09,Irrigation,2.4056681248129355
2021-03-09,Irrigation Stop,1.5368145302648397
2021-03-10,Control,1.8191158825609823
2021-03-10,Irrigation,3.531402670384368
2021-03-10,Irrigation Stop,2.7425738164386853
2021-03-11,Control,1.7454462678880924
2021-03-11,Irrigation,3.8850415525400317
2021-03-11,Irrigation Stop,2.7377286121450437
2021-03-12,Control,2.165418668444582
2021-03-12,Irrigation,3.6757212090252143
2021-03-12,Irrigation Stop,2.4520244447808466
2021-03-13,Control,1.7920664280799592
2021-03-13,Irrigation,4.148105029668644
2021-03-13,Irrigation Stop,2.83131760493394
2021-03-14,Control,1.0820820240324707
2021-03-14,Irrigation,0.8212008944112492
2021-03-14,Irrigation Stop,0.781633649281107
2021-03-15,Control,1.3464337892261424
2021-03-15,Irrigation,1.0140765728021797
2021-03-15,Irrigation Stop,0.8747500226044695
2021-03-16,Control,1.7719865184756238
2021-03-16,Irrigation,3.5694702824634774
2021-03-16,Irrigation Stop,2.8968825934128177
2021-03-17,Control,2.0360794918347302
2021-03-17,Irrigation,2.3981562584236666
2021-03-17,Irrigation Stop,1.977457257794192
2021-03-18,Control,1.693741944771355
2021-03-18,Irrigation,2.5751322965489374
2021-03-18,Irrigation Stop,1.9667534880381257
2021-03-19,Control,1.7743974781899667
2021-03-19,Irrigation,2.8423858302061094
2021-03-19,Irrigation Stop,2.113122822791791
2021-03-20,Control,2.0282048825753356
2021-03-20,Irrigation,2.445776422800095
2021-03-20,Irrigation Stop,1.8888507150859928
2021-03-21,Control,2.1918289457997466
2021-03-21,Irrigation,2.7334008598069555
2021-03-21,Irrigation Stop,2.8709460957865285
2021-03-22,Control,2.1178286376081807
2021-03-22,Irrigation,2.989305686835299
2021-03-22,Irrigation Stop,3.2992330047574123
2021-03-23,Control,2.9038393969454335
2021-03-23,Irrigation,3.3906578165879306
2021-03-23,Irrigation Stop,3.5420511775124353
2021-03-24,Control,2.9450921776242307
2021-03-24,Irrigation,3.9845812633285544
2021-03-24,Irrigation Stop,3.0479587767144074
2021-03-25,Control,2.7091277610527613
2021-03-25,Irrigation,4.249801339760625
2021-03-25,Irrigation Stop,3.220536793607322
2021-03-26,Control,2.3853912127713954
2021-03-26,Irrigation,4.342505076856978
2021-03-26,Irrigation Stop,3.2579098921595544
2021-03-27,Control,1.8361757250700428
2021-03-27,Irrigation,3.3257539462441494
2021-03-27,Irrigation Stop,3.49792334568296
2021-03-28,Control,2.443417538379534
2021-03-28,Irrigation,4.430818622333485
2021-03-28,Irrigation Stop,4.475912603669126
2021-03-29,Control,2.652091653340146
2021-03-29,Irrigation,4.878432640049396
2021-03-29,Irrigation Stop,4.9940615455652795
2021-03-30,Control,2.5904469078234493
2021-03-30,Irrigation,4.719020629192525
2021-03-30,Irrigation Stop,5.035068201595415
2021-03-31,Control,2.5060506252169357
2021-03-31,Irrigation,4.5543916020581445
2021-03-31,Irrigation Stop,4.878097770167326
2021-04-01,Control,2.533047507671556
2021-04-01,Irrigation,4.528450967788766
2021-04-01,Irrigation Stop,4.935904691709759
2021-04-02,Control,2.493889928262398
2021-04-02,Irrigation,4.483377728528132
2021-04-02,Irrigation Stop,4.811982143555085
2021-04-03,Control,2.269789002905208
2021-04-03,Irrigation,3.7796792798795336
2021-04-03,Irrigation Stop,4.223808419911865
2021-04-04,Control,2.4307368129872144
2021-04-04,Irrigation,4.220688956790811
2021-04-04,Irrigation Stop,4.511406408581373
2021-04-05,Control,2.422436688380967
2021-04-05,Irrigation,4.965674916823594
2021-04-05,Irrigation Stop,5.13208914566064
2021-04-06,Control,1.9823818798476283
2021-04-06,Irrigation,3.1911070444491036
2021-04-06,Irrigation Stop,4.1623288310908535
2021-04-07,Control,2.111065572180913
2021-04-07,Irrigation,2.415842074239824
2021-04-07,Irrigation Stop,3.391056932408318
2021-04-08,Control,2.594549596328921
2021-04-08,Irrigation,3.2530277488118124
2021-04-08,Irrigation Stop,3.682698903148414
2021-04-09,Control,2.101300812636049
2021-04-09,Irrigation,4.1233310921711475
2021-04-09,Irrigation Stop,4.315096083907365
2021-04-10,Control,1.811879880479919
2021-04-10,Irrigation,4.552545584513544
2021-04-10,Irrigation Stop,2.7481792596953767
2021-04-11,Control,2.006512202663395
2021-04-11,Irrigation,4.725081235699363
2021-04-11,Irrigation Stop,5.127546692990228
2021-04-12,Control,1.824939692232968
2021-04-12,Irrigation,3.024906620543671
2021-04-12,Irrigation Stop,3.507700891063155
2021-04-13,Control,2.434618663660029
2021-04-13,Irrigation,3.99105446246661
2021-04-13,Irrigation Stop,4.709144851008103
2021-04-14,Control,2.5916959647748086
2021-04-14,Irrigation,3.7477371471742296
2021-04-14,Irrigation Stop,4.159987332172748
2021-04-15,Control,1.8447180539692882
2021-04-15,Irrigation,3.389161754804077
2021-04-15,Irrigation Stop,3.6140989828029
2021-04-16,Control,1.9401190492547573
2021-04-16,Irrigation,3.5482300521793357
2021-04-16,Irrigation Stop,3.8641115496999676
2021-04-17,Control,2.0155881754911023
2021-04-17,Irrigation,3.8363800040024816
2021-04-17,Irrigation Stop,4.13216077245897
2021-04-18,Control,1.706762969298725
2021-04-18,Irrigation,3.822703199904175
2021-04-18,Irrigation Stop,4.086868298888624
2021-04-19,Control,1.9561442648423437
2021-04-19,Irrigation,3.9184779000857515
2021-04-19,Irrigation Stop,4.256799087717964
2021-04-20,Control,2.00985833581365
2021-04-20,Irrigation,4.06513901108518
2021-04-20,Irrigation Stop,4.4512667665984695
2021-04-21,Control,1.6310540691900925
2021-04-21,Irrigation,3.802779079917269
2021-04-21,Irrigation Stop,3.926681790883052
2021-04-22,Control,2.194559351901123
2021-04-22,Irrigation,4.000105410969642
2021-04-22,Irrigation Stop,4.609849833310204
2021-04-23,Control,2.2369512038039168
2021-04-23,Irrigation,4.035468298133339
2021-04-23,Irrigation Stop,4.8122195124283955
2021-04-24,Control,2.2352199958339267
2021-04-24,Irrigation,3.776123615773731
2021-04-24,Irrigation Stop,4.714046840153374
2021-04-25,Control,2.2981323541643106
2021-04-25,Irrigation,3.629450750151994
2021-04-25,Irrigation Stop,4.618772874223013
2021-04-26,Control,0.9185156039050314
2021-04-26,Irrigation,1.5386599231865163
2021-04-26,Irrigation Stop,1.6279203752574727
2021-04-27,Control,2.1199466895811176
2021-04-27,Irrigation,4.073699739842098
2021-04-27,Irrigation Stop,4.68022259338117
2021-04-28,Control,1.4328245778752826
2021-04-28,Irrigation,2.8849560147939766
2021-04-28,Irrigation Stop,3.367459887093636
2021-04-29,Control,0.791518927252455
2021-04-29,Irrigation,0.7207621853118276
2021-04-29,Irrigation Stop,0.7356508944277784
2021-04-30,Control,1.9663193683435223
2021-04-30,Irrigation,3.641730212113539
2021-04-30,Irrigation Stop,3.736540857122496
2021-05-01,Control,1.3158207914521174
2021-05-01,Irrigation,1.7073197997925444
2021-05-01,Irrigation Stop,1.34745278135167
2021-05-02,Control,2.4920978330780574
2021-05-02,Irrigation,5.218294375442129
2021-05-02,Irrigation Stop,5.598001643133899
2021-05-03,Control,2.7876471080209817
2021-05-03,Irrigation,5.170720110541695
2021-05-03,Irrigation Stop,5.455692205300426
2021-05-04,Control,2.299690846110539
2021-05-04,Irrigation,4.973634701930174
2021-05-04,Irrigation Stop,5.034976092994773
2021-05-05,Control,2.072310752771849
2021-05-05,Irrigation,3.9769860029048902
2021-05-05,Irrigation Stop,4.307626262796492
2021-05-06,Control,1.320814851683553
2021-05-06,Irrigation,1.7868638054564563
2021-05-06,Irrigation Stop,1.9801779995023596
2021-05-07,Control,2.4248386171828265
2021-05-07,Irrigation,3.5003392275208123
2021-05-07,Irrigation Stop,4.3389658249066
2021-05-08,Control,2.9792318760251137
2021-05-08,Irrigation,6.39686554357898
2021-05-08,Irrigation Stop,6.1504625055929125
2021-05-09,Control,2.4616439340311596
2021-05-09,Irrigation,6.2448271379544105
2021-05-09,Irrigation Stop,5.031678850107441
2021-05-10,Control,1.6390527672014472
2021-05-10,Irrigation,3.9204971393055765
2021-05-10,Irrigation Stop,2.7656554731167615
2021-05-11,Control,0.9351127662080616
2021-05-11,Irrigation,0.757044330295574
2021-05-11,Irrigation Stop,0.44809304947403333
2021-05-12,Control,2.752600239480507
2021-05-12,Irrigation,6.376829779095066
2021-05-12,Irrigation Stop,4.4408747048177455
2021-05-13,Control,2.2046262318171097
